gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,churn_label
0,65,1,0,95230,596,62,1,11.41,1,1,25,0,1,1,0,1,0,0,1,1,97.95,5936.55,0.0,0,707.42,6643.97,5,5428,False,True,False,True,False,True,False,0
1,71,0,0,91604,26157,1,1,40.38,0,1,6,0,0,0,0,0,0,0,1,1,45.85,45.85,0.0,0,40.38,86.23,5,5715,True,False,False,False,False,True,False,0
0,64,1,0,92703,70011,71,1,4.71,0,1,29,1,1,1,1,0,0,0,1,0,64.05,4492.9,0.0,0,334.41,4827.3099999999995,4,4374,True,False,False,False,True,True,False,0
0,45,0,0,95970,495,29,1,1.02,0,1,19,1,1,1,0,0,1,1,1,1,68.85,1970.5,0.0,0,29.58,2000.08,1,5449,True,False,False,False,False,False,False,1
1,69,0,0,96029,84,51,1,24.92,1,1,11,0,1,0,0,0,0,0,1,1,79.6,3974.7,16.73,0,1270.92,5228.889999999999,5,4673,False,True,False,True,False,False,False,0
1,23,1,0,92268,354,70,1,45.24,1,1,42,0,1,1,1,0,1,1,1,1,98.7,6858.9,0.0,0,3166.8,10025.7,3,5582,False,True,False,False,True,False,False,0
1,80,1,0,92129,47224,46,1,5.36,1,1,22,0,0,1,0,1,1,0,1,1,101.0,4680.05,0.0,0,246.56,4926.610000000001,1,2436,False,True,False,False,False,False,False,1
0,66,0,0,93932,538,16,1,32.11,1,1,14,0,0,0,0,1,1,0,1,1,96.4,1581.2,47.2,0,513.76,2047.76,3,2688,False,True,False,False,False,False,False,1
1,34,1,0,94804,39089,38,1,32.11,1,1,16,0,0,1,1,0,1,1,1,0,69.0,2669.45,0.0,0,1220.18,3889.63,4,4487,True,False,False,True,False,True,False,0
1,79,1,0,94574,9423,67,1,42.07,0,1,12,1,1,0,1,0,0,0,1,1,60.95,4119.4,17.19,0,2818.69,6920.9,3,5792,False,False,False,True,False,False,False,0
1,37,0,0,92057,46893,9,1,8.91,0,0,0,0,0,0,0,0,0,0,0,0,20.25,178.5,0.0,0,80.19,258.69,1,3361,False,False,True,False,False,True,False,1
0,40,1,1,95329,1749,72,1,44.03,1,1,14,0,1,1,1,1,1,1,1,1,109.2,7711.45,0.0,0,3170.16,10881.61,4,6130,False,True,False,False,True,False,False,0
1,58,0,0,95603,24944,27,1,49.25,0,1,4,1,0,1,1,1,1,1,1,0,81.7,2212.55,0.0,0,1329.75,3542.3,4,2445,True,False,False,True,False,False,False,0
1,25,0,0,95230,596,21,1,3.26,1,1,51,0,0,0,0,0,0,0,1,0,75.3,1570.7,0.0,0,68.46,1639.16,3,2847,False,True,False,False,False,True,False,0
1,33,1,1,90247,47758,9,1,36.94,0,1,16,0,1,0,1,1,1,1,1,1,101.5,906.85,0.0,0,332.46,1239.31,3,2757,False,True,False,False,False,False,False,0
1,59,1,2,96118,1822,23,1,37.86,0,1,30,1,0,0,1,0,0,0,1,0,57.2,1423.35,0.0,0,870.78,2294.13,3,4021,True,False,False,True,False,True,False,0
0,31,1,2,93426,1363,17,1,18.26,1,0,0,0,0,0,0,0,0,0,0,0,24.1,409.9,0.0,0,310.42,720.3199999999999,1,4648,False,False,True,False,False,True,False,1
0,32,1,0,92624,7465,69,1,46.87,0,1,11,0,1,0,0,1,1,1,1,1,95.65,6744.2,0.0,0,3234.0299999999997,9978.23,3,5251,False,True,False,True,False,True,False,0
0,40,0,0,90069,20408,9,1,45.41,0,1,23,0,0,0,0,0,1,1,1,1,79.55,723.4,0.0,0,408.68999999999994,1132.09,1,3246,False,True,False,False,False,False,False,1
0,65,0,0,92301,18980,72,1,26.87,1,1,20,0,1,1,1,1,1,1,1,1,108.1,7774.05,0.0,0,1934.64,9708.69,5,4474,False,True,False,False,True,False,False,0
1,22,0,0,93921,2966,72,1,48.36,1,1,71,1,1,0,1,1,1,1,0,0,86.05,6309.65,0.0,20,3481.92,9811.57,4,5965,True,False,False,False,True,True,False,0
1,21,1,1,94930,8486,64,1,34.58,1,1,27,1,1,1,0,0,0,0,1,1,91.8,5960.5,0.0,0,2213.12,8173.62,3,5371,False,True,False,False,False,False,False,0
0,40,1,0,94572,8506,47,1,44.26,0,1,23,0,0,1,0,0,1,1,1,1,85.3,4045.65,0.0,0,2080.22,6125.87,2,3631,False,False,False,False,False,False,False,1
1,50,1,2,93203,16206,68,1,19.09,1,0,0,0,0,0,0,0,0,0,0,0,25.4,1620.2,9.34,0,1298.12,2908.98,4,5668,False,False,True,False,True,False,False,0
0,54,1,2,92539,3745,52,1,31.96,0,1,26,1,0,1,1,0,0,0,1,1,84.05,4326.8,0.0,0,1661.92,5988.72,3,6099,False,True,False,False,False,False,False,0
1,43,1,2,95673,14010,25,1,15.76,0,0,0,0,0,0,0,0,0,0,0,0,19.6,411.15,0.0,0,394.0,805.15,4,2888,False,False,True,True,False,False,False,0
1,79,1,0,96067,7309,68,0,0.0,0,1,28,1,1,1,0,0,0,0,1,1,41.95,2965.75,0.0,0,0.0,2965.75,3,5607,False,False,False,False,True,False,False,0
1,68,0,0,95012,8582,63,1,26.11,1,1,20,1,1,1,0,1,1,1,1,1,109.4,7031.45,0.0,0,1644.93,8676.38,3,5961,False,True,False,False,False,False,False,0
1,57,0,0,91208,16910,43,1,3.18,0,0,0,0,0,0,0,0,0,0,0,0,19.55,876.15,15.17,0,136.74,997.72,5,4871,False,False,True,False,True,True,False,0
0,53,0,0,90620,44442,41,1,31.62,0,0,0,0,0,0,0,0,0,0,0,0,20.65,835.15,0.0,0,1296.42,2131.57,5,5918,False,False,True,False,True,True,False,0
1,33,1,0,93726,39148,5,1,25.11,1,1,26,0,1,0,0,0,0,0,1,1,81.3,416.3,0.0,0,125.55,541.85,2,3819,False,True,False,False,False,False,False,1
0,47,1,2,92026,43436,33,1,31.59,1,1,18,0,0,1,1,1,1,1,0,1,79.15,2531.4,0.0,20,1042.47,3593.87,5,3555,False,False,False,True,False,False,False,0
1,76,1,2,92677,62103,71,1,30.16,0,1,19,1,1,1,0,0,0,0,1,1,86.7,6179.35,0.0,0,2141.36,8320.710000000001,3,4485,False,True,False,True,False,False,False,0
0,70,0,0,95832,9063,44,1,35.39,0,1,19,0,1,1,0,0,1,1,1,0,89.15,3990.75,0.0,0,1557.16,5547.91,4,4368,False,True,False,True,False,True,False,0
1,73,0,0,91354,17846,55,1,8.93,1,1,21,1,0,0,0,1,1,1,1,1,98.8,5617.75,0.0,0,491.15,6108.9,2,5543,False,True,False,False,False,False,False,1
0,31,1,2,90043,44764,20,1,14.79,0,0,0,0,0,0,0,0,0,0,0,0,20.05,406.05,0.0,0,295.79999999999995,701.8499999999999,3,2698,False,False,True,False,False,True,False,0
0,53,1,3,92274,17018,67,1,11.4,1,1,27,0,1,0,1,1,0,0,1,0,94.1,6302.8,0.0,0,763.8000000000001,7066.6,4,4803,False,True,False,False,True,True,False,0
0,32,1,1,96020,2664,46,1,49.26,1,1,18,1,0,1,1,0,1,1,1,0,99.65,4630.2,9.35,0,2265.96,6886.8099999999995,3,4736,False,True,False,False,True,True,False,0
1,32,0,0,94550,75929,56,1,37.15,1,1,13,1,1,0,0,0,0,0,1,1,86.4,4922.4,0.0,0,2080.4,7002.799999999999,5,4449,False,True,False,False,False,False,False,0
1,39,0,0,93460,5710,5,1,17.16,0,1,7,0,1,0,0,0,0,0,1,1,51.35,262.3,0.0,0,85.8,348.1,5,2893,True,False,False,False,False,False,False,0
1,62,1,2,95687,63157,4,1,3.57,0,0,0,0,0,0,0,0,0,0,0,0,19.5,96.85,0.0,0,14.28,111.13,4,5390,False,False,True,False,True,True,False,0
1,33,1,0,95117,29914,32,1,47.89,1,1,9,0,1,0,0,1,1,1,1,1,98.85,3145.9,0.0,0,1532.48,4678.38,4,3981,False,True,False,False,False,True,False,0
1,37,0,0,95917,3169,1,1,39.55,0,1,21,0,0,0,1,0,0,0,1,1,74.3,74.3,0.0,0,39.55,113.85,5,3063,False,True,False,False,False,False,True,0
1,73,0,0,93449,8564,6,1,29.41,0,1,30,1,0,0,0,1,0,0,1,1,85.15,503.6,0.0,0,176.46,680.0600000000001,2,5831,False,True,False,False,False,False,False,1
1,43,0,0,93041,25634,48,1,11.02,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1004.5,0.0,0,528.96,1533.46,5,4254,False,False,True,True,False,False,False,0
1,38,0,0,94401,32488,10,1,49.04,0,1,23,1,0,0,0,0,0,0,1,1,51.65,524.5,0.0,0,490.4,1014.9,4,4292,False,False,False,False,False,True,False,0
1,44,0,0,92337,29847,1,0,0.0,0,1,2,0,0,0,0,0,0,0,1,1,24.45,24.45,0.0,0,0.0,24.45,3,2121,False,False,False,False,False,False,True,1
1,47,0,0,93454,30540,4,1,6.86,0,0,0,0,0,0,0,0,0,0,0,0,19.95,68.2,0.0,0,27.44,95.64,4,2195,False,False,True,True,False,True,False,0
0,26,0,0,94945,16429,5,1,43.99,0,1,42,0,0,0,0,0,1,1,0,1,80.0,412.5,40.0,10,219.95,602.45,3,3937,False,True,False,False,False,False,False,1
0,43,1,2,95383,4848,70,1,30.33,1,0,0,0,0,0,0,0,0,0,0,0,24.7,1685.9,0.0,0,2123.1,3809.0,4,5907,False,False,True,False,True,False,False,0
0,58,0,0,94305,13386,12,0,0.0,0,1,19,1,0,0,1,0,0,0,1,1,33.6,435.45,0.0,0,0.0,435.45,3,2990,True,False,False,True,False,False,True,0
0,41,1,0,95463,148,33,1,10.34,1,1,22,0,0,1,1,0,1,1,0,1,95.0,3008.15,0.0,60,341.21999999999997,3409.37,3,4639,False,True,False,False,False,True,False,0
0,54,1,0,90715,20890,57,1,23.28,0,0,0,0,0,0,0,0,0,0,0,1,19.6,1134.25,0.0,0,1326.96,2461.21,4,6064,False,False,True,False,True,False,False,0
1,42,0,0,94028,6601,1,1,3.23,0,0,0,0,0,0,0,0,0,0,0,1,20.05,20.05,0.0,0,3.23,23.28,3,5368,False,False,True,False,False,True,False,0
1,28,0,0,92377,18518,3,1,29.74,1,1,59,0,0,0,0,0,0,0,1,0,50.4,137.25,0.0,0,89.22,226.47,5,4639,True,False,False,False,False,False,False,0
0,38,0,0,94070,28098,55,1,3.62,0,1,17,1,0,0,0,0,0,0,1,1,50.55,2832.75,0.0,0,199.1,3031.85,3,6250,True,False,False,False,False,True,False,0
0,50,1,0,95920,303,51,1,17.95,0,1,14,1,1,0,1,0,1,1,1,1,69.75,3562.5,0.0,0,915.45,4477.95,3,5628,True,False,False,True,False,True,False,0
0,39,1,3,93426,1363,7,1,18.91,0,1,29,1,1,1,0,1,0,0,1,0,69.45,477.05,0.0,0,132.37,609.4200000000001,3,3334,True,False,False,True,False,False,False,0
1,22,1,0,91977,56100,69,0,0.0,0,1,59,1,0,1,1,1,1,1,0,0,60.25,4055.5,0.0,120,0.0,4175.5,3,5717,True,False,False,False,True,False,False,0
1,42,1,1,93623,77,7,1,28.7,0,1,17,0,0,0,0,0,0,0,1,0,44.75,333.65,0.0,0,200.9,534.55,5,4699,True,False,False,False,False,False,False,0
1,47,1,0,90245,16041,69,1,3.08,1,1,20,0,1,0,1,1,0,0,1,1,92.45,6460.55,0.0,0,212.52,6673.070000000001,3,4452,False,True,False,False,True,True,False,0
0,80,0,0,95110,18197,17,1,30.37,0,1,28,0,1,1,0,1,0,0,1,1,89.15,1496.9,0.0,0,516.29,2013.19,1,5082,False,True,False,False,False,False,False,1
0,40,1,1,93653,972,6,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,19.85,119.3,0.0,0,38.88,158.18,3,5060,False,False,True,False,False,True,False,0
1,31,1,0,92129,47224,67,1,30.75,0,1,5,1,1,0,0,0,1,1,1,1,90.6,6056.15,0.0,0,2060.25,8116.4,1,4394,False,True,False,True,False,True,False,1
0,25,1,3,95363,15536,62,1,36.54,1,1,41,0,0,0,0,1,1,1,1,1,70.45,4300.45,0.0,0,2265.48,6565.93,5,5057,True,False,False,False,False,True,False,0
1,25,1,2,95715,185,72,1,21.21,1,1,27,1,0,1,1,1,1,1,0,1,83.55,6093.3,0.0,90,1527.12,7710.42,3,5940,True,False,False,False,True,True,False,0
1,46,1,0,92518,1005,61,1,26.94,1,1,11,0,1,0,1,1,0,0,1,1,94.1,5638.3,0.0,0,1643.34,7281.64,3,6295,False,True,False,False,True,False,False,1
1,52,1,2,92557,46214,70,1,49.67,0,1,19,1,1,1,1,1,0,0,1,1,101.1,6994.8,0.0,0,3476.9,10471.7,3,4226,False,True,False,False,True,True,False,0
0,46,0,0,94703,19763,4,1,12.58,0,1,19,0,0,0,0,0,0,0,1,1,70.05,266.9,0.0,0,50.32,317.21999999999997,1,3600,False,True,False,False,False,True,False,1
1,78,1,0,90712,30173,7,1,9.7,1,1,17,1,1,0,0,0,1,1,1,1,94.7,673.1,0.0,0,67.89999999999999,741.0,1,3591,False,True,False,False,False,True,False,1
0,25,1,1,90743,174,56,1,7.31,1,1,76,1,1,0,0,0,1,1,0,0,68.75,3815.4,0.0,110,409.36,4334.76,3,6494,True,False,False,True,False,False,False,0
1,27,0,0,92027,48690,1,1,46.21,0,1,58,0,0,0,0,0,0,1,1,1,69.6,69.6,0.0,0,46.21,115.81,1,2072,False,True,False,False,False,False,False,1
0,55,1,0,92333,414,37,1,30.16,1,1,4,1,0,1,1,0,1,1,1,1,99.2,3754.6,0.0,0,1115.92,4870.52,1,3599,False,True,False,True,False,False,False,1
1,24,1,1,92384,87,55,1,46.61,0,1,30,0,0,1,1,0,0,0,1,1,55.25,3119.9,0.0,0,2563.55,5683.450000000001,3,5821,True,False,False,False,True,True,False,0
0,49,0,1,92610,10936,11,0,0.0,0,1,19,0,0,0,0,0,0,0,1,0,25.2,321.05,0.0,0,0.0,321.05,3,5916,True,False,False,False,False,False,False,0
0,71,0,0,94710,8157,8,1,42.93,0,1,9,0,0,1,0,1,1,0,1,1,92.1,729.95,0.0,0,343.44,1073.39,1,5662,False,True,False,False,False,False,False,1
0,32,0,0,95695,38547,48,1,9.19,0,0,0,0,0,0,0,0,0,0,0,0,19.95,936.7,0.0,0,441.12,1377.8200000000002,3,3396,False,False,True,True,False,False,True,0
1,37,0,0,94609,21097,64,1,45.82,1,1,14,0,1,1,0,1,1,1,1,1,104.4,6692.65,0.0,0,2932.48,9625.13,4,5617,False,True,False,False,True,False,False,0
1,40,1,0,96094,5896,61,1,27.66,1,1,29,1,1,0,0,1,1,1,1,1,106.2,6375.2,0.0,0,1687.26,8062.46,4,6298,False,True,False,False,False,False,False,0
0,59,0,0,95112,52334,4,1,39.68,0,1,18,1,0,1,1,0,1,1,1,1,94.4,387.2,0.0,0,158.72,545.92,1,4249,False,True,False,False,False,False,False,1
0,35,1,1,95986,145,58,1,17.21,0,0,0,0,0,0,0,0,0,0,0,0,20.3,1160.75,25.57,0,998.18,2133.36,3,4424,False,False,True,False,True,True,False,0
1,64,0,0,92122,34902,1,1,8.56,1,1,24,0,1,0,0,0,1,1,1,1,90.85,90.85,0.0,0,8.56,99.41,3,3424,False,True,False,False,False,True,False,1
1,51,1,0,90802,38427,51,0,0.0,0,1,2,1,1,1,0,1,1,1,1,0,59.3,3014.65,0.0,0,0.0,3014.65,1,5633,True,False,False,True,False,False,False,1
1,43,0,0,93432,1203,3,1,28.97,0,1,16,0,0,0,0,0,0,0,0,1,69.6,207.4,0.0,20,86.91,314.31,4,5487,False,True,False,False,False,True,False,0
0,61,0,0,92126,74232,5,1,20.2,0,1,23,0,0,0,0,1,0,0,0,1,81.0,389.6,0.0,10,101.0,500.6,2,3718,False,True,False,False,False,True,False,1
0,26,0,0,95476,34314,6,1,5.16,0,1,59,0,0,1,1,1,1,1,1,1,99.95,547.65,0.0,0,30.96,578.61,2,3722,False,True,False,False,False,False,True,1
1,67,0,0,95037,41707,1,0,0.0,0,1,9,0,0,0,0,0,0,0,1,1,25.1,25.1,0.0,0,0.0,25.1,3,5437,False,False,False,False,False,False,False,1
1,47,1,0,95830,592,31,1,3.12,1,1,6,0,0,1,1,1,1,1,1,1,79.3,2484.0,0.0,0,96.72,2580.72,5,5238,True,False,False,True,False,True,False,0
1,21,0,0,93306,53481,1,1,20.26,1,0,0,0,0,0,0,0,0,0,0,1,24.05,24.05,0.0,0,20.26,44.31,2,3162,False,False,True,False,False,False,True,1
1,58,1,0,95420,333,72,1,43.12,1,1,6,1,1,1,1,1,1,1,1,1,115.8,8424.9,0.0,0,3104.64,11529.54,3,6479,False,True,False,False,True,False,False,0
0,28,0,0,93907,22292,6,1,40.64,0,1,51,0,1,0,0,0,1,1,1,1,85.95,514.6,0.0,0,243.84,758.44,5,3291,False,True,False,False,False,True,False,0
1,22,0,0,90049,33523,2,1,40.75,0,1,71,0,1,0,0,0,0,0,1,0,49.25,97.0,0.0,0,81.5,178.5,5,3805,True,False,False,False,False,True,False,0
0,25,0,0,94621,30751,7,1,30.99,0,1,42,0,0,0,0,0,0,0,1,1,69.9,497.3,0.0,0,216.93,714.23,4,4562,False,True,False,False,False,True,False,0
0,25,0,0,92399,41575,56,1,24.77,1,1,51,1,1,0,0,1,1,1,1,1,106.6,5893.95,0.0,0,1387.12,7281.07,4,5056,False,True,False,False,False,True,False,0
0,32,0,0,95442,4101,22,1,3.95,0,1,30,1,0,0,0,0,0,0,0,1,48.8,1054.6,0.0,20,86.9,1161.5,1,2270,True,False,False,False,False,True,False,1
1,27,0,0,90077,10470,60,1,42.88,1,1,52,0,1,0,0,1,0,0,1,1,89.9,5450.7,0.0,0,2572.8,8023.5,3,6292,False,True,False,False,False,False,False,0
1,73,0,0,95468,1352,53,0,0.0,0,1,25,0,1,1,0,1,1,0,1,1,54.45,2854.55,20.16,0,0.0,2834.3900000000003,2,6280,True,False,False,False,False,False,False,1
0,44,1,0,92241,5529,71,0,0.0,0,1,16,1,1,1,1,0,0,0,1,1,47.6,3377.8,0.0,0,0.0,3377.8,3,4795,True,False,False,False,True,False,False,0
0,19,1,0,92592,46171,2,1,4.65,0,1,53,1,1,0,0,1,0,0,1,0,90.35,190.5,0.0,0,9.3,199.8,3,5361,False,True,False,False,False,False,False,0
1,49,0,0,93254,798,22,1,22.97,1,0,0,0,0,0,0,0,0,0,0,1,24.85,493.4,21.32,0,505.34,977.42,4,3534,False,False,True,False,False,True,False,0
0,24,0,0,91214,29110,4,1,9.75,1,0,0,0,0,0,0,0,0,0,0,1,25.3,116.95,0.0,0,39.0,155.95,3,3808,False,False,True,False,True,True,False,0
0,27,1,2,92270,12465,40,1,33.44,1,0,0,0,0,0,0,0,0,0,0,1,24.8,1024.7,0.0,0,1337.6,2362.3,5,3021,False,False,True,False,True,True,False,0
0,49,1,1,90038,32562,68,1,43.51,1,1,22,1,1,1,1,1,1,1,0,0,88.0,6161.9,0.0,40,2958.68,9160.58,3,5436,True,False,False,False,True,True,False,0
1,63,0,0,95942,1351,17,0,0.0,0,1,11,0,0,0,0,0,0,0,1,1,25.65,440.2,0.0,0,0.0,440.2,3,3090,False,False,False,False,False,False,True,0
0,21,1,0,90802,38427,70,1,16.66,1,1,26,0,0,1,0,1,1,1,0,1,97.65,6982.5,0.0,80,1166.2,8228.7,4,4252,False,True,False,True,False,False,False,0
1,46,0,0,91345,17112,52,1,48.13,0,1,12,0,1,0,0,0,1,1,0,1,85.35,4338.6,0.0,90,2502.76,6931.360000000001,3,6402,False,True,False,False,False,False,False,1
1,62,0,0,95823,72199,1,1,23.96,0,1,22,0,0,0,0,1,0,0,1,1,78.95,78.95,0.0,0,23.96,102.91,2,2038,False,True,False,False,False,False,False,1
0,54,1,2,91105,10253,45,0,0.0,0,1,18,1,0,0,0,1,1,1,1,1,50.9,2333.85,0.0,0,0.0,2333.85,3,3937,True,False,False,False,False,False,False,0
0,23,1,3,92118,24093,24,1,46.54,1,1,85,1,1,1,0,0,0,0,1,0,64.35,1558.65,0.0,0,1116.96,2675.61,4,5461,True,False,False,False,True,False,False,0
1,72,0,0,91020,7527,57,1,9.1,1,1,16,0,1,1,0,1,1,0,1,1,79.75,4438.2,0.0,0,518.6999999999999,4956.9,4,5371,True,False,False,False,True,False,False,0
1,42,0,0,90221,51387,3,1,12.66,0,1,28,0,1,1,1,1,1,1,1,1,107.95,318.6,0.0,0,37.98,356.58000000000004,3,5653,False,True,False,False,False,False,False,0
0,42,0,0,96073,4931,72,1,24.19,1,1,13,0,1,1,1,1,1,1,1,1,111.6,8012.75,0.0,0,1741.68,9754.43,5,5425,False,True,False,False,True,False,False,0
1,52,1,0,95694,8406,71,1,29.11,1,1,28,0,1,1,0,1,1,1,1,1,105.7,7472.15,0.0,0,2066.81,9538.96,4,4420,False,True,False,True,False,False,False,0
1,38,0,0,95111,57748,60,0,0.0,0,1,25,1,1,1,0,0,0,0,1,0,39.6,2424.5,38.46,0,0.0,2386.04,3,5544,True,False,False,False,True,False,False,0
0,35,0,0,95203,16357,1,1,40.87,0,1,21,0,0,0,0,0,0,0,1,0,44.75,44.75,0.0,0,40.87,85.62,5,4118,False,False,False,False,False,True,False,0
1,50,1,0,91765,46532,57,1,49.29,0,1,22,1,1,0,1,0,0,0,1,1,59.75,3450.15,0.0,0,2809.5299999999997,6259.68,3,4012,False,False,False,False,True,False,False,0
1,23,0,2,94924,1573,52,1,22.65,0,0,0,0,0,0,0,0,0,0,0,0,19.65,928.4,0.0,0,1177.8,2106.2,4,4279,False,False,True,True,False,True,False,0
1,66,1,0,93722,60889,34,1,2.07,1,1,16,0,0,0,0,0,0,0,1,1,75.55,2425.4,0.0,0,70.38,2495.78,5,5381,False,True,False,False,False,False,False,0
1,19,1,0,95207,49965,18,1,1.28,1,1,30,0,1,0,0,0,0,0,1,0,56.8,1074.65,0.0,0,23.04,1097.69,5,5558,True,False,False,False,False,True,False,0
1,35,1,0,93223,8644,63,1,2.72,1,1,22,0,0,1,0,1,1,1,1,0,102.6,6296.75,0.0,0,171.36,6468.11,5,4004,False,True,False,False,True,False,False,0
1,37,0,0,93067,576,9,1,24.89,0,0,0,0,0,0,0,0,0,0,0,0,19.7,180.7,0.0,0,224.01,404.71,4,4194,False,False,True,False,False,True,False,0
0,44,0,0,94122,55504,1,1,13.01,0,1,12,0,0,0,0,0,1,1,1,1,54.75,54.75,0.0,0,13.01,67.76,3,2614,True,False,False,False,False,False,True,1
0,47,0,0,94536,66543,72,1,44.21,1,1,22,1,1,1,1,1,1,1,1,1,91.35,6697.2,0.0,0,3183.12,9880.32,3,5378,True,False,False,False,True,False,False,0
1,22,1,0,91030,23984,3,0,0.0,0,1,41,0,0,0,1,0,0,0,1,1,29.9,92.25,0.0,0,0.0,92.25,3,4416,True,False,False,False,False,False,False,0
1,43,0,2,92582,4456,54,1,6.7,1,1,16,0,1,0,0,0,0,0,1,1,55.0,3092.65,0.0,0,361.8,3454.4500000000003,1,5282,False,False,False,False,False,True,False,1
0,26,1,3,91042,26753,2,1,11.51,1,1,53,0,0,1,1,1,1,1,1,1,104.4,242.8,45.44,0,23.02,220.38,3,4690,False,True,False,False,False,False,False,1
1,44,0,0,92121,4258,3,0,0.0,0,1,21,0,1,0,1,0,0,0,1,1,36.85,108.7,0.0,0,0.0,108.7,1,5825,True,False,False,False,False,False,True,1
1,42,0,0,94108,13723,4,1,12.24,1,1,11,0,1,0,0,0,1,1,0,1,90.05,368.1,0.0,30,48.96,447.06,3,3212,False,True,False,False,False,False,False,1
1,40,1,2,95317,808,50,1,26.98,0,0,0,0,0,0,0,0,0,0,0,1,20.35,938.95,0.0,0,1349.0,2287.95,5,6391,False,False,True,True,False,True,False,0
0,42,0,0,93553,1613,13,1,8.59,1,1,15,0,1,1,1,0,0,0,1,0,89.4,1132.35,0.0,0,111.67,1244.02,1,2226,False,True,False,False,False,False,False,1
1,61,0,2,94005,3635,30,1,4.27,1,0,0,0,0,0,0,0,0,0,0,0,25.35,723.3,0.0,0,128.1,851.4,3,5915,False,False,True,True,False,False,False,0
1,55,0,0,93454,30540,7,1,7.37,1,1,6,0,0,0,0,1,1,1,1,1,94.1,701.3,0.0,0,51.59,752.89,5,5259,False,True,False,False,False,False,False,0
0,56,0,0,92841,31428,3,1,16.15,0,1,13,0,0,0,0,1,1,1,1,1,89.45,240.45,0.0,0,48.45,288.9,3,3591,False,True,False,False,False,False,False,1
1,56,1,1,95936,404,72,1,5.81,1,1,29,1,1,1,1,1,1,1,1,1,114.05,8289.2,0.0,0,418.32,8707.52,4,6254,False,True,False,False,True,True,False,0
0,47,0,0,90265,19630,41,1,31.08,1,1,12,1,0,1,1,0,1,1,0,1,74.65,3090.65,0.0,100,1274.28,4464.93,4,3859,True,False,False,False,False,False,False,0
0,67,0,0,95950,531,15,1,4.28,1,1,6,0,1,0,0,0,1,0,1,0,89.85,1424.95,0.0,0,64.2,1489.15,2,2668,False,True,False,False,False,False,False,1
0,68,0,0,93063,49027,7,1,10.53,0,1,21,1,0,0,0,0,0,0,1,1,48.2,340.35,0.0,0,73.71,414.06,3,5525,True,False,False,False,True,False,False,0
1,53,1,0,96076,215,27,1,44.19,0,0,0,0,0,0,0,0,0,0,0,0,19.55,520.55,0.0,0,1193.13,1713.6799999999998,4,4430,False,False,True,False,True,False,False,0
1,28,0,0,95076,81141,26,1,31.53,0,0,0,0,0,0,0,0,0,0,0,1,20.65,595.5,0.0,0,819.78,1415.28,3,2194,False,False,True,True,False,True,False,0
1,40,0,0,95076,81141,66,1,32.22,1,0,0,0,0,0,0,0,0,0,0,0,25.45,1699.15,0.0,0,2126.52,3825.67,3,4163,False,False,True,True,False,False,False,0
0,22,1,0,91411,23646,1,1,35.6,0,1,58,0,0,0,0,1,0,1,1,0,55.2,55.2,0.0,0,35.6,90.8,2,3638,True,False,False,False,False,True,False,1
1,19,1,3,91775,23444,1,1,36.32,0,1,85,0,0,0,0,0,1,1,1,1,81.05,81.05,0.0,0,36.32,117.37,5,4396,False,True,False,False,False,False,False,0
0,48,0,0,93243,1247,3,1,12.5,0,1,4,0,0,1,0,0,0,0,1,1,74.75,238.1,38.84,0,37.5,236.76,3,3319,False,True,False,False,False,False,True,0
0,61,1,1,94040,32143,72,0,0.0,0,1,14,1,0,1,0,1,1,1,1,1,53.8,3952.45,0.0,0,0.0,3952.45,3,4954,False,False,False,False,True,True,False,0
0,73,1,0,93445,7435,58,1,16.94,0,1,19,1,1,0,1,1,1,1,1,1,105.5,6205.5,0.0,0,982.52,7188.02,1,5067,False,True,False,True,False,True,False,1
0,52,1,0,94133,26831,33,0,0.0,0,1,7,1,0,1,1,1,1,1,1,0,59.55,2016.3,0.0,0,0.0,2016.3,3,5980,True,False,False,False,True,False,False,0
0,54,0,0,92129,47224,25,1,26.81,0,1,12,1,1,0,0,0,0,0,1,1,79.85,2015.35,0.0,0,670.25,2685.6,2,4535,False,True,False,False,False,False,False,1
1,34,1,0,92694,350,71,1,34.39,1,1,5,1,1,0,1,1,0,0,1,0,73.5,5357.75,0.0,0,2441.69,7799.44,3,5431,True,False,False,False,True,True,False,0
1,71,0,0,91356,27424,48,1,5.87,1,1,2,0,1,0,0,1,1,0,1,1,99.0,4744.35,0.0,0,281.76,5026.110000000001,4,3061,False,True,False,True,False,False,False,0
0,41,0,2,90211,8321,9,1,27.21,1,1,29,0,0,0,0,1,1,1,1,0,94.4,857.25,0.0,0,244.89,1102.14,3,5571,False,True,False,False,False,False,False,1
